openalex_id,pdf_path,txt_path,char_count,page_count,has_body,extract_error,source_url,source_domain_bucket,year,venue,source_batch,tags_modality,tags_method,topic_subtag,title
W4391855109,research_ops/cache/pdfs/T203_W4391855109.pdf,research_ops/parsed/pdfs/T203_W4391855109.txt,215198,36,yes,,https://ieeexplore.ieee.org/ielx7/6287639/6514899/10433480.pdf,ieee,2024,IEEE Access,T171_2024_search_fed_health,clinical_translational,federated_privacy|deep_learning,,"A Review on Large Language Models: Architectures, Applications, Taxonomies, Open Issues and Challenges"
W4391899415,research_ops/cache/pdfs/T203_W4391899415.pdf,research_ops/parsed/pdfs/T203_W4391899415.txt,86180,29,yes,,https://arxiv.org/pdf/2402.09742,arxiv,2024,arXiv (Cornell University),T111_agent_systems_backfill,machine_learning,agents|foundation_models,,AI Hospital: Benchmarking Large Language Models in a Multi-agent Medical Interaction Simulator
W4391974599,research_ops/cache/pdfs/T203_W4391974599.pdf,research_ops/parsed/pdfs/T203_W4391974599.txt,173121,29,yes,,https://ieeexplore.ieee.org/ielx7/6287639/6514899/10440330.pdf,ieee,2024,IEEE Access,T171_2024_search_gen_path,medical_imaging|pathology,generative|deep_learning,,"Generative AI for Transformative Healthcare: A Comprehensive Study of Emerging Models, Applications, Case Studies, and Limitations"
W4392155415,research_ops/cache/pdfs/T203_W4392155415.pdf,research_ops/parsed/pdfs/T203_W4392155415.txt,59402,19,yes,,https://www.nature.com/articles/s41586-024-07215-4.pdf,springer/nature/bmc,2024,Nature,T031_nature_2024,biomedical_science,computational_biomedicine,,Automated model building and protein identification in cryo-EM maps
W4392181686,research_ops/cache/pdfs/T203_W4392181686.pdf,research_ops/parsed/pdfs/T203_W4392181686.txt,15791,4,yes,,https://arxiv.org/pdf/2402.14819,arxiv,2023,arXiv (Cornell University),T173_arxiv2023_medimg,preprint_broad,deep_learning,other_preprint,A Novel method for Schizophrenia classification using nonlinear features and neural networks
W4392193191,research_ops/cache/pdfs/T203_W4392193191.pdf,research_ops/parsed/pdfs/T203_W4392193191.txt,45006,9,yes,,https://diagnosticpathology.biomedcentral.com/counter/pdf/10.1186/s13000-024-01464-7,springer/nature/bmc,2024,Diagnostic Pathology,T171_2024_search_gen_path,medical_imaging|pathology,generative|deep_learning,,Challenges and barriers of using large language models (LLM) such as ChatGPT for diagnostic medicine with a focus on digital pathology – a recent scoping review
W4392233569,research_ops/cache/pdfs/T203_W4392233569.pdf,research_ops/parsed/pdfs/T203_W4392233569.txt,80540,13,yes,,https://www.nature.com/articles/s43856-024-00437-7.pdf,springer/nature/bmc,2024,Communications Medicine,T032_comm_med_2024,clinical_translational,computational_biomedicine,,Machine learning models identify predictive features of patient mortality across dementia types
W4392596618,research_ops/cache/pdfs/T203_W4392596618.pdf,research_ops/parsed/pdfs/T203_W4392596618.txt,163983,44,yes,,https://www.nature.com/articles/s41587-024-02143-0.pdf,springer/nature/bmc,2024,Nature Biotechnology,T171_2024_search_gen_path,medical_imaging|pathology,generative|deep_learning,,A small-molecule TNIK inhibitor targets fibrosis in preclinical and clinical models
W4392599656,research_ops/cache/pdfs/T203_W4392599656.pdf,research_ops/parsed/pdfs/T203_W4392599656.txt,105047,19,yes,,https://www.jmir.org/2024/1/e53008/PDF,www.jmir.org,2024,Journal of Medical Internet Research,T171_2024_search_gen_path,medical_imaging|pathology,generative|deep_learning,,Generative AI in Medical Practice: In-Depth Exploration of Privacy and Security Challenges
W4392617468,research_ops/cache/pdfs/T203_W4392617468.pdf,research_ops/parsed/pdfs/T203_W4392617468.txt,57728,15,yes,,https://arxiv.org/pdf/2403.04500,arxiv,2024,IEEE Transactions on Medical Imaging,T171_TMI_2024_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,A Learnable Prior Improves Inverse Tumor Growth Modeling
W4392747569,research_ops/cache/pdfs/T203_W4392747569.pdf,research_ops/parsed/pdfs/T203_W4392747569.txt,158069,38,yes,,https://www.nature.com/articles/s41586-024-07171-z.pdf,springer/nature/bmc,2024,Nature,T171_2024_search_gen_path,medical_imaging|pathology,generative|deep_learning,,Spatially organized cellular communities form the developing human heart
W4392762752,research_ops/cache/pdfs/T203_W4392762752.pdf,research_ops/parsed/pdfs/T203_W4392762752.txt,124363,28,yes,,https://www.nature.com/articles/s41586-024-07185-7.pdf,springer/nature/bmc,2024,Nature,T171_2024_search_mm_bio,clinical_translational,deep_learning|foundation_models,,APOE4/4 is linked to damaging lipid droplets in Alzheimer’s disease microglia
W4392766228,research_ops/cache/pdfs/T203_W4392766228.pdf,research_ops/parsed/pdfs/T203_W4392766228.txt,336318,44,yes,,https://www.nature.com/articles/s41392-024-01756-w.pdf,springer/nature/bmc,2024,Signal Transduction and Targeted Therapy,T171_2024_search_gen_path,medical_imaging|pathology,generative|deep_learning,,Peroxisome proliferator-activated receptor gamma coactivator-1 (PGC-1) family in physiological and pathophysiological process and diseases
W4392775085,research_ops/cache/pdfs/T203_W4392775085.pdf,research_ops/parsed/pdfs/T203_W4392775085.txt,370191,50,yes,,https://www.nature.com/articles/s41392-024-01745-z.pdf,springer/nature/bmc,2024,Signal Transduction and Targeted Therapy,T171_2024_search_mm_bio,clinical_translational,deep_learning|foundation_models,,Nanotechnology’s frontier in combatting infectious and inflammatory diseases: prevention and treatment
W4392782765,research_ops/cache/pdfs/T203_W4392782765.pdf,research_ops/parsed/pdfs/T203_W4392782765.txt,53793,11,yes,,https://link.springer.com/content/pdf/10.1007/s10916-024-02045-3.pdf,springer/nature/bmc,2024,Journal of Medical Systems,T171_2024_search_gen_path,medical_imaging|pathology,generative|deep_learning,,The Breakthrough of Large Language Models Release for Medical Applications: 1-Year Timeline and Perspectives
W4392817440,research_ops/cache/pdfs/T203_W4392817440.pdf,research_ops/parsed/pdfs/T203_W4392817440.txt,89961,16,yes,,https://www.nature.com/articles/s41746-024-01043-6.pdf,springer/nature/bmc,2024,npj Digital Medicine,T032_npj_dm_2024,clinical_translational,computational_biomedicine,,Informing immunotherapy with multi-omics driven machine learning
W4392851477,research_ops/cache/pdfs/T203_W4392851477.pdf,research_ops/parsed/pdfs/T203_W4392851477.txt,77468,15,yes,,https://implementationscience.biomedcentral.com/counter/pdf/10.1186/s13012-024-01357-9,springer/nature/bmc,2024,Implementation Science,T171_2024_search_mm_bio,clinical_translational,deep_learning|foundation_models,,"Generative AI in healthcare: an implementation science informed translational path on application, integration and governance"
W4392901776,research_ops/cache/pdfs/T203_W4392901776.pdf,research_ops/parsed/pdfs/T203_W4392901776.txt,852,2,yes,,http://xplorestaging.ieee.org/ielx7/6488907/10536937/10468591.pdf?arnumber=10468591,ieee,2024,IEEE Internet of Things Journal,T171_2024_search_fed_health,clinical_translational,federated_privacy|deep_learning,,Federated Learning With Non-IID Data: A Survey
W4392939809,research_ops/cache/pdfs/T203_W4392939809.pdf,research_ops/parsed/pdfs/T203_W4392939809.txt,91974,18,yes,,https://ieeexplore.ieee.org/ielx7/6287639/6514899/10473783.pdf,ieee,2024,IEEE Access,T171_2024_search_fed_health,clinical_translational,federated_privacy|deep_learning,,YOLOv1 to v8: Unveiling Each Variant–A Comprehensive Review of YOLO
W4392941225,research_ops/cache/pdfs/T203_W4392941225.pdf,research_ops/parsed/pdfs/T203_W4392941225.txt,260904,95,yes,,https://link.springer.com/content/pdf/10.1007/s11423-024-10351-3.pdf,springer/nature/bmc,2024,Educational Technology Research and Development,T171_2024_search_mm_bio,clinical_translational,deep_learning|foundation_models,,Virtual reality and gamification in education: a systematic review
W4393094536,research_ops/cache/pdfs/T203_W4393094536.pdf,research_ops/parsed/pdfs/T203_W4393094536.txt,73644,11,yes,,https://www.nature.com/articles/s41746-024-01073-0.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_2024_search_gen_path,medical_imaging|pathology,generative|deep_learning,,Digital twins for health: a scoping review
W4393170828,research_ops/cache/pdfs/T203_W4393170828.pdf,research_ops/parsed/pdfs/T203_W4393170828.txt,110059,20,yes,,https://ieeexplore.ieee.org/ielx7/6287639/6514899/10478883.pdf,ieee,2024,IEEE Access,T171_2024_search_fed_health,clinical_translational,federated_privacy|deep_learning,,Privacy and Security Concerns in Generative AI: A Comprehensive Survey
W4393177791,research_ops/cache/pdfs/T203_W4393177791.pdf,research_ops/parsed/pdfs/T203_W4393177791.txt,85258,12,yes,,https://arxiv.org/pdf/2403.14735,arxiv,2024,,T171_2024_search_fed_health,clinical_translational,federated_privacy|deep_learning,,Foundation Models for Time Series Analysis: A Tutorial and Survey
W4393247259,research_ops/cache/pdfs/T203_W4393247259.pdf,research_ops/parsed/pdfs/T203_W4393247259.txt,58184,15,yes,,https://www.nature.com/articles/s41598-024-57970-7.pdf,springer/nature/bmc,2024,Scientific Reports,T171_2024_search_fed_health,clinical_translational,federated_privacy|deep_learning,,Employing deep learning and transfer learning for accurate brain tumor detection
W4393316741,research_ops/cache/pdfs/T203_W4393316741.pdf,research_ops/parsed/pdfs/T203_W4393316741.txt,78098,12,yes,,https://www.nature.com/articles/s41698-024-00575-0.pdf,springer/nature/bmc,2024,npj Precision Oncology,T171_2024_search_gen_path,medical_imaging|pathology,generative|deep_learning,,"Artificial intelligence in neuro-oncology: advances and challenges in brain tumor diagnosis, prognosis, and precision treatment"
W4393376837,research_ops/cache/pdfs/T203_W4393376837.pdf,research_ops/parsed/pdfs/T203_W4393376837.txt,118660,23,yes,,https://www.jstage.jst.go.jp/article/mrms/advpub/0/advpub_rev.2023-0175/_pdf,www.jstage.jst.go.jp,2024,Magnetic Resonance in Medical Sciences,T171_2024_search_mm_bio,clinical_translational,deep_learning|foundation_models,,Diffusion Tensor Image Analysis ALong the Perivascular Space (DTI-ALPS): Revisiting the Meaning and Significance of the Method
W4393397034,research_ops/cache/pdfs/T203_W4393397034.pdf,research_ops/parsed/pdfs/T203_W4393397034.txt,76814,12,yes,,https://www.nature.com/articles/s44184-024-00056-z.pdf,springer/nature/bmc,2024,npj Mental Health Research,T171_2024_search_gen_path,medical_imaging|pathology,generative|deep_learning,,Large language models could change the future of behavioral healthcare: a proposal for responsible development and evaluation
W4393992045,research_ops/cache/pdfs/T203_W4393992045.pdf,research_ops/parsed/pdfs/T203_W4393992045.txt,105324,29,yes,,https://braininformatics.springeropen.com/counter/pdf/10.1186/s40708-024-00222-1,springer/nature/bmc,2024,Brain Informatics,T171_2024_search_mm_bio,clinical_translational,deep_learning|foundation_models,,Interpreting artificial intelligence models: a systematic review on the application of LIME and SHAP in Alzheimer’s disease detection
W4394683903,research_ops/cache/pdfs/T203_W4394683903.pdf,research_ops/parsed/pdfs/T203_W4394683903.txt,115211,30,yes,,https://www.nature.com/articles/s41591-024-02838-6.pdf,springer/nature/bmc,2024,Nature Medicine,T032_nature_medicine_2024,clinical_translational,computational_biomedicine|generative,,Generative models improve fairness of medical classifiers under distribution shifts
W4394828356,research_ops/cache/pdfs/T203_W4394828356.pdf,research_ops/parsed/pdfs/T203_W4394828356.txt,257531,42,yes,,https://ieeexplore.ieee.org/ielx7/6287639/6514899/10500411.pdf,ieee,2024,IEEE Access,T171_2024_search_fed_health,clinical_translational,federated_privacy|deep_learning,,"GPT (Generative Pre-Trained Transformer)— A Comprehensive Review on Enabling Technologies, Potential Applications, Emerging Challenges, and Future Directions"
W4394999745,research_ops/cache/pdfs/T203_W4394999745.pdf,research_ops/parsed/pdfs/T203_W4394999745.txt,61945,11,yes,,https://www.nature.com/articles/s43856-024-00468-0.pdf,springer/nature/bmc,2024,Communications Medicine,T032_comm_med_2024,clinical_translational,computational_biomedicine,,Practical approaches in evaluating validation and biases of machine learning applied to mobile health studies
W4396553888,research_ops/cache/pdfs/T203_W4396553888.pdf,research_ops/parsed/pdfs/T203_W4396553888.txt,55534,13,yes,,https://www.nature.com/articles/s41746-024-01079-8.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_2024_search_gen_path,medical_imaging|pathology,generative|deep_learning,,A critical assessment of using ChatGPT for extracting structured data from clinical notes
W4396721167,research_ops/cache/pdfs/T203_W4396721167.pdf,research_ops/parsed/pdfs/T203_W4396721167.txt,89731,45,yes,,https://www.nature.com/articles/s41586-024-07487-w_reference.pdf,springer/nature/bmc,2024,Nature,T031_nature_2024,biomedical_science,computational_biomedicine,,Accurate structure prediction of biomolecular interactions with AlphaFold 3
W4396772698,research_ops/cache/pdfs/T203_W4396772698.pdf,research_ops/parsed/pdfs/T203_W4396772698.txt,71614,16,yes,,https://assets.cureus.com/uploads/review_article/pdf/247197/20240509-14058-1c6wuot.pdf,assets.cureus.com,2024,Cureus,T171_2024_search_gen_path,medical_imaging|pathology,generative|deep_learning,,Unveiling the Influence of AI Predictive Analytics on Patient Outcomes: A Comprehensive Narrative Review
W4397023115,research_ops/cache/pdfs/T203_W4397023115.pdf,research_ops/parsed/pdfs/T203_W4397023115.txt,37555,7,yes,,https://www.nature.com/articles/s41746-024-01094-9.pdf,springer/nature/bmc,2024,npj Digital Medicine,T032_npj_dm_2024,clinical_translational,computational_biomedicine,,An operational guide to translational clinical machine learning in academic medical centers
W4397032058,research_ops/cache/pdfs/T203_W4397032058.pdf,research_ops/parsed/pdfs/T203_W4397032058.txt,51918,10,yes,,https://www.nature.com/articles/s41746-024-01130-8.pdf,springer/nature/bmc,2024,npj Digital Medicine,T032_npj_dm_2024,clinical_translational,computational_biomedicine,,Development and validation of machine learning algorithms based on electrocardiograms for cardiovascular diagnoses at the population level
W4398201291,research_ops/cache/pdfs/T203_W4398201291.pdf,research_ops/parsed/pdfs/T203_W4398201291.txt,74347,22,yes,,https://www.nature.com/articles/s41586-024-07441-w.pdf,springer/nature/bmc,2024,Nature,T171_2024_search_mm_bio,clinical_translational,deep_learning|foundation_models,,A whole-slide foundation model for digital pathology from real-world data
W4398238284,research_ops/cache/pdfs/T203_W4398238284.pdf,research_ops/parsed/pdfs/T203_W4398238284.txt,83095,14,yes,,https://www.nature.com/articles/s43856-024-00513-y.pdf,springer/nature/bmc,2024,Communications Medicine,T032_comm_med_2024,clinical_translational,computational_biomedicine,,Machine learning-based health environmental-clinical risk scores in European children
W4399021810,research_ops/cache/pdfs/T203_W4399021810.pdf,research_ops/parsed/pdfs/T203_W4399021810.txt,67209,12,yes,,https://www.nature.com/articles/s41746-024-01136-2.pdf,springer/nature/bmc,2024,npj Digital Medicine,T032_npj_dm_2024,clinical_translational,computational_biomedicine,,A wearable sensor and machine learning estimate step length in older adults and patients with neurological disorders
W4399151368,research_ops/cache/pdfs/T203_W4399151368.pdf,research_ops/parsed/pdfs/T203_W4399151368.txt,133440,50,yes,,https://arxiv.org/pdf/2405.17631,arxiv,2024,arXiv (Cornell University),T111_agent_systems_backfill,machine_learning,agents,,BioDiscoveryAgent: An AI Agent for Designing Genetic Perturbation Experiments
W4399567248,research_ops/cache/pdfs/T203_W4399567248.pdf,research_ops/parsed/pdfs/T203_W4399567248.txt,94061,35,yes,,https://www.nature.com/articles/s41586-024-07618-3_reference.pdf,springer/nature/bmc,2024,Nature,T171_2024_search_gen_path,medical_imaging|pathology,generative|deep_learning,,A multimodal generative AI copilot for human pathology
W4399803256,research_ops/cache/pdfs/T203_W4399803256.pdf,research_ops/parsed/pdfs/T203_W4399803256.txt,75798,12,yes,,https://www.nature.com/articles/s41586-024-07421-0.pdf,springer/nature/bmc,2024,Nature,T171_2024_search_mm_bio,clinical_translational,deep_learning|foundation_models,,Detecting hallucinations in large language models using semantic entropy
W4399830285,research_ops/cache/pdfs/T203_W4399830285.pdf,research_ops/parsed/pdfs/T203_W4399830285.txt,99168,28,yes,,https://www.nature.com/articles/s41586-024-07601-y.pdf,springer/nature/bmc,2024,Nature,T031_nature_2024,biomedical_science,computational_biomedicine,,Computational design of soluble and functional membrane protein analogues
W4399873156,research_ops/cache/pdfs/T203_W4399873156.pdf,research_ops/parsed/pdfs/T203_W4399873156.txt,45907,16,yes,,https://arxiv.org/pdf/2406.15979,arxiv,2024,Radiology Artificial Intelligence,T171_Radiology_AI_2024_venue_slice,clinical_imaging|radiology,computational_biomedicine|deep_learning|foundation_models,,Deep Learning Segmentation of Ascites on Abdominal CT Scans for Automatic Volume Quantification
W4400303336,research_ops/cache/pdfs/T203_W4400303336.pdf,research_ops/parsed/pdfs/T203_W4400303336.txt,68882,11,yes,,https://www.frontiersin.org/journals/human-dynamics/articles/10.3389/fhumd.2024.1421273/pdf,frontiers,2024,Frontiers in Human Dynamics,T171_2024_search_fed_health,clinical_translational,federated_privacy|deep_learning,,Transparency and accountability in AI systems: safeguarding wellbeing in the age of algorithmic decision-making
W4400324908,research_ops/cache/pdfs/T203_W4400324908.pdf,research_ops/parsed/pdfs/T203_W4400324908.txt,104778,26,yes,,https://www.nature.com/articles/s41591-024-03097-1.pdf,springer/nature/bmc,2024,Nature Medicine,T032_nature_medicine_2024,clinical_translational,computational_biomedicine|foundation_models,,Evaluation and mitigation of the limitations of large language models in clinical decision-making
W4400495119,research_ops/cache/pdfs/T203_W4400495119.pdf,research_ops/parsed/pdfs/T203_W4400495119.txt,57852,12,yes,,https://cris.maastrichtuniversity.nl/ws/files/217920891/Aerts-2024-Stepwise-Transfer-Learning-for-Expert-level.pdf,cris.maastrichtuniversity.nl,2024,Radiology Artificial Intelligence,T171_Radiology_AI_2024_venue_slice,clinical_imaging|radiology,computational_biomedicine|deep_learning|foundation_models,,Stepwise Transfer Learning for Expert-level Pediatric Brain Tumor MRI Segmentation in a Limited Data Scenario
W4400600899,research_ops/cache/pdfs/T203_W4400600899.pdf,research_ops/parsed/pdfs/T203_W4400600899.txt,70204,19,yes,,https://arxiv.org/pdf/2407.07504,arxiv,2024,IEEE Transactions on Medical Imaging,T171_TMI_2024_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,Pan-Cancer Histopathology WSI Pre-Training With Position-Aware Masked Autoencoder
W4400770731,research_ops/cache/pdfs/T203_W4400770731.pdf,research_ops/parsed/pdfs/T203_W4400770731.txt,341197,56,yes,,https://hal.science/hal-04811049/document,hal,2024,IEEE Communications Surveys & Tutorials,T171_2024_search_fed_health,clinical_translational,federated_privacy|deep_learning,,"A Survey on Intelligent Internet of Things: Applications, Security, Privacy, and Future Directions"
W4400889241,research_ops/cache/pdfs/T203_W4400889241.pdf,research_ops/parsed/pdfs/T203_W4400889241.txt,104534,24,yes,,https://www.nature.com/articles/s41591-024-03141-0.pdf,springer/nature/bmc,2024,Nature Medicine,T032_nature_medicine_2024,clinical_translational,computational_biomedicine|foundation_models,,A foundation model for clinical-grade computational pathology and rare cancers detection
W4400949264,research_ops/cache/pdfs/T203_W4400949264.pdf,research_ops/parsed/pdfs/T203_W4400949264.txt,35243,6,yes,,https://www.nature.com/articles/s41586-024-07566-y.pdf,springer/nature/bmc,2024,Nature,T031_nature_2024,biomedical_science,computational_biomedicine,,AI models collapse when trained on recursively generated data
W4401671778,research_ops/cache/pdfs/T203_W4401671778.pdf,research_ops/parsed/pdfs/T203_W4401671778.txt,161591,51,yes,,https://link.springer.com/content/pdf/10.1007/s10462-024-10888-y.pdf,springer/nature/bmc,2024,Artificial Intelligence Review,T171_2024_search_mm_bio,clinical_translational,deep_learning|foundation_models,,"Large language models (LLMs): survey, technical frameworks, and future challenges"
W4401793820,research_ops/cache/pdfs/T203_W4401793820.pdf,research_ops/parsed/pdfs/T203_W4401793820.txt,65589,38,yes,,https://arxiv.org/pdf/2408.04777,arxiv,2024,Radiology Artificial Intelligence,T171_Radiology_AI_2024_venue_slice,clinical_imaging|radiology,computational_biomedicine|deep_learning|foundation_models,,Deep Learning–based Unsupervised Domain Adaptation via a Unified Model for Prostate Lesion Detection Using Multisite Biparametric MRI Datasets
W4402137675,research_ops/cache/pdfs/T203_W4402137675.pdf,research_ops/parsed/pdfs/T203_W4402137675.txt,226812,41,yes,,https://link.springer.com/content/pdf/10.1007/s10489-024-05747-w.pdf,springer/nature/bmc,2024,Applied Intelligence,T171_2024_search_fed_health,clinical_translational,federated_privacy|deep_learning,,A comprehensive review of model compression techniques in machine learning
W4402692877,research_ops/cache/pdfs/T203_W4402692877.pdf,research_ops/parsed/pdfs/T203_W4402692877.txt,132509,48,yes,,https://link.springer.com/content/pdf/10.1007/s10462-024-10921-0.pdf,springer/nature/bmc,2024,Artificial Intelligence Review,T171_2024_search_fed_health,clinical_translational,federated_privacy|deep_learning,,"Large language models in medical and healthcare fields: applications, advances, and challenges"
W4402909345,research_ops/cache/pdfs/T203_W4402909345.pdf,research_ops/parsed/pdfs/T203_W4402909345.txt,110486,20,yes,,https://www.nature.com/articles/s41746-024-01258-7.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_2024_search_gen_path,medical_imaging|pathology,generative|deep_learning,,A framework for human evaluation of large language models in healthcare derived from literature review
W4403004373,research_ops/cache/pdfs/T203_W4403004373.pdf,research_ops/parsed/pdfs/T203_W4403004373.txt,45217,8,yes,,https://www.nature.com/articles/s43856-024-00603-x.pdf,springer/nature/bmc,2024,Communications Medicine,T032_comm_med_2024,clinical_translational,computational_biomedicine,,Comparison of machine learning models for the prediction of hypertension in transgender patients undergoing gynecologic surgery
W4403039773,research_ops/cache/pdfs/T203_W4403039773.pdf,research_ops/parsed/pdfs/T203_W4403039773.txt,71314,19,yes,,https://www.nature.com/articles/s42256-024-00894-8.pdf,springer/nature/bmc,2024,Nature Machine Intelligence,T171_NatMachIntell_2024_venue_slice,machine_learning,deep_learning|foundation_models|agents,,Soft robotic shorts improve outdoor walking efficiency in older adults
W4403062868,research_ops/cache/pdfs/T203_W4403062868.pdf,research_ops/parsed/pdfs/T203_W4403062868.txt,100010,23,yes,,https://www.nature.com/articles/s41586-024-07763-9.pdf,springer/nature/bmc,2024,Nature,T031_nature_2024,biomedical_science,computational_biomedicine,,A Drosophila computational brain model reveals sensorimotor processing
W4403105324,research_ops/cache/pdfs/T203_W4403105324.pdf,research_ops/parsed/pdfs/T203_W4403105324.txt,56492,9,yes,,https://www.nature.com/articles/s43588-024-00701-9.pdf,springer/nature/bmc,2024,Nature Computational Science,T171_NatComputSci_2024_venue_slice,machine_learning,deep_learning|foundation_models,,Generalizing deep learning electronic structure calculation to the plane-wave basis
W4403287218,research_ops/cache/pdfs/T203_W4403287218.pdf,research_ops/parsed/pdfs/T203_W4403287218.txt,71136,14,yes,,https://www.nature.com/articles/s43856-024-00606-8.pdf,springer/nature/bmc,2024,Communications Medicine,T032_comm_med_2024,clinical_translational,computational_biomedicine,,Predicting future hospital antimicrobial resistance prevalence using machine learning
W4403324055,research_ops/cache/pdfs/T203_W4403324055.pdf,research_ops/parsed/pdfs/T203_W4403324055.txt,188549,60,yes,,https://arxiv.org/pdf/2410.05080,arxiv,2024,arXiv (Cornell University),T111_agent_systems_backfill,machine_learning,agents,,ScienceAgentBench: Toward Rigorous Assessment of Language Agents for Data-Driven Scientific Discovery
W4403828279,research_ops/cache/pdfs/T203_W4403828279.pdf,research_ops/parsed/pdfs/T203_W4403828279.txt,3648,1,yes,,https://www.nature.com/articles/s41591-024-03372-1.pdf,springer/nature/bmc,2024,Nature Medicine,T171_NatMed_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,"Author Correction: Finerenone in heart failure and chronic kidney disease with type 2 diabetes: FINE-HEART pooled analysis of cardiovascular, kidney and mortality outcomes"
W4403883513,research_ops/cache/pdfs/T203_W4403883513.pdf,research_ops/parsed/pdfs/T203_W4403883513.txt,102802,28,yes,,https://www.nature.com/articles/s41591-024-03252-8.pdf,springer/nature/bmc,2024,Nature Medicine,T171_NatMed_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,Digital AVATAR therapy for distressing voices in psychosis: the phase 2/3 AVATAR2 trial
W4403984119,research_ops/cache/pdfs/T203_W4403984119.pdf,research_ops/parsed/pdfs/T203_W4403984119.txt,69864,12,yes,,https://www.nature.com/articles/s43588-024-00709-1.pdf,springer/nature/bmc,2024,Nature Computational Science,T171_NatComputSci_2024_venue_slice,machine_learning,deep_learning|foundation_models,,Provable bounds for noise-free expectation values computed from noisy samples
W4404045884,research_ops/cache/pdfs/T203_W4404045884.pdf,research_ops/parsed/pdfs/T203_W4404045884.txt,63638,17,yes,,https://www.nature.com/articles/s41591-024-03301-2.pdf,springer/nature/bmc,2024,Nature Medicine,T171_NatMed_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,Clinical validation of an AI-based pathology tool for scoring of metabolic dysfunction-associated steatohepatitis
W4404066099,research_ops/cache/pdfs/T203_W4404066099.pdf,research_ops/parsed/pdfs/T203_W4404066099.txt,55341,39,yes,,https://discovery.dundee.ac.uk/ws/files/143557972/RAD-23-2997.R2-TASCFORCE_MRI_Final_.pdf,discovery.dundee.ac.uk,2024,Radiology,T171_Radiology_2024_venue_slice,clinical_imaging|radiology,computational_biomedicine|deep_learning,,Sex-specific Associations between Left Ventricular Remodeling at MRI and Long-term Cardiovascular Risk
W4404132543,research_ops/cache/pdfs/T203_W4404132543.pdf,research_ops/parsed/pdfs/T203_W4404132543.txt,885,2,yes,,http://xplorestaging.ieee.org/ielx8/42/10930313/10746546.pdf?arnumber=10746546,ieee,2024,IEEE Transactions on Medical Imaging,T171_TMI_2024_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,BronchoTrack: Airway Lumen Tracking for Branch-Level Bronchoscopic Localization
W4404132831,research_ops/cache/pdfs/T203_W4404132831.pdf,research_ops/parsed/pdfs/T203_W4404132831.txt,870,2,yes,,http://xplorestaging.ieee.org/ielx8/42/10930313/10746534.pdf?arnumber=10746534,ieee,2024,IEEE Transactions on Medical Imaging,T171_TMI_2024_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,SAMCT: Segment Any CT Allowing Labor-Free Task-Indicator Prompts
W4404133122,research_ops/cache/pdfs/T203_W4404133122.pdf,research_ops/parsed/pdfs/T203_W4404133122.txt,75057,14,yes,,https://discovery.dundee.ac.uk/ws/files/139286704/TMI-AAM_.PDF,discovery.dundee.ac.uk,2024,IEEE Transactions on Medical Imaging,T171_TMI_2024_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,Toward Integrating Federated Learning With Split Learning via Spatio-Temporal Graph Framework for Brain Disease Prediction
W4404143589,research_ops/cache/pdfs/T203_W4404143589.pdf,research_ops/parsed/pdfs/T203_W4404143589.txt,103363,28,yes,,https://www.nature.com/articles/s41591-024-03302-1.pdf,springer/nature/bmc,2024,Nature Medicine,T171_NatMed_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,Collaboration between clinicians and vision–language models in radiology report generation
W4404179957,research_ops/cache/pdfs/T203_W4404179957.pdf,research_ops/parsed/pdfs/T203_W4404179957.txt,897,2,yes,,http://xplorestaging.ieee.org/ielx8/42/10930313/10747550.pdf?arnumber=10747550,ieee,2024,IEEE Transactions on Medical Imaging,T171_TMI_2024_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,Estimation of Stiffness Maps in Deforming Cells Through Optical Flow With Bounded Curvature
W4404224798,research_ops/cache/pdfs/T203_W4404224798.pdf,research_ops/parsed/pdfs/T203_W4404224798.txt,25525,13,yes,,https://www.nature.com/articles/s43588-024-00714-4.pdf,springer/nature/bmc,2024,Nature Computational Science,T171_NatComputSci_2024_venue_slice,machine_learning,deep_learning|foundation_models,,MassiveFold: unveiling AlphaFold’s hidden potential with optimized and parallelized massive sampling
W4404252573,research_ops/cache/pdfs/T203_W4404252573.pdf,research_ops/parsed/pdfs/T203_W4404252573.txt,75859,17,yes,,https://www.nature.com/articles/s41591-024-03275-1.pdf,springer/nature/bmc,2024,Nature Medicine,T171_NatMed_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,Seven-year performance of a clinical metagenomic next-generation sequencing test for diagnosis of central nervous system infections
